"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-04-15","92.6","1.37","6.18","Peralta, Wandy",669720,593974,"double","hit_into_play",,,,,6,"Austin Hays doubles (2) on a line drive to right fielder Giancarlo Stanton.","R","R","L","BAL","NYY","X",9,"line_drive",0,0,2022,"1.56","0.72","0.6","2.49",,,,0,7,"Bot",213.16,115.82,,,543309,,,-5.296385159843286,-134.7160670154437,-5.122763791091185,20.179322880837603,29.703210116050762,-22.527352975006586,"3.37","1.53",180,"104.7",7,"91.5",2250,"5.7",663357,593974,543309,519203,650402,518934,643396,608336,543305,519317,"54.82",0.606,0.548,"1.25",1,1,1,4,52,1,"Sinker",0,1,0,1,1,0,0,1,"Strategic","Standard",135,"0.134","0.633"
"SI","2022-04-15","95.4","1.34","6.23","Peralta, Wandy",623993,593974,"field_out","hit_into_play",,,,,8,"Anthony Santander grounds out, shortstop Isiah Kiner-Falefa to first baseman Anthony Rizzo.","R","R","L","BAL","NYY","X",6,"ground_ball",0,0,2022,"1.37","0.71","0.16","1.75",,,,2,6,"Bot",125.38,147.84,,,543309,,,-6.098875439868152,-138.53252701068854,-7.582559262369403,18.984622484639964,33.202577059334075,-21.517738974583818,"3.47","1.59",2,"96.7",-38,"94",2111,"5.8",663357,593974,543309,519203,650402,518934,643396,608336,543305,519317,"54.74",0.094,0.085,"0",1,0,0,2,48,1,"Sinker",0,1,0,1,1,0,0,1,"Strategic","Standard",127,"-0.019","-0.099"
"CH","2022-04-15","86","1.37","5.99","Peralta, Wandy",641820,593974,"field_out","hit_into_play",,,,,6,"Trey Mancini flies out to center fielder Aaron Hicks.","R","R","L","BAL","NYY","X",8,"fly_ball",1,1,2022,"1.01","0.65","0.59","2.52",,,,1,6,"Bot",174.91,59.69,,,543309,,,-3.8432114419212424,-125.22613328243814,-3.288880879508595,11.43089641009657,24.93929455100137,-24.83919212865597,"3.49","1.6",365,"98.3",26,"84.9",2241,"5.5",663357,593974,543309,519203,650402,518934,643396,608336,543305,519317,"54.99",0.406,0.604,"0",1,0,0,6,47,3,"Changeup",0,1,0,1,1,0,0,1,"Standard","Strategic",126,"-0.028","-0.148"
"CH","2022-04-15","87.6","1.47","5.99","Peralta, Wandy",641820,593974,,"ball",,,,,12,"Trey Mancini flies out to center fielder Aaron Hicks.","R","R","L","BAL","NYY","B",,,0,1,2022,"1.15","0.81","0.94","2.74",,,,1,6,"Bot",,,,,543309,,,-3.634713727303503,-127.47847582254086,-3.371802515316017,13.30051027253606,26.700248311508577,-22.89351995505774,"3.36","1.6",,,,"87.1",2204,"6",663357,593974,543309,519203,650402,518934,643396,608336,543305,519317,"54.5",,,,,,,,47,2,"Changeup",0,1,0,1,1,0,0,1,"Standard","Strategic",127,"0","0.016"
"FF","2022-04-15","95.4","1.12","6.44","Peralta, Wandy",641820,593974,,"called_strike",,,,,9,"Trey Mancini flies out to center fielder Aaron Hicks.","R","R","L","BAL","NYY","S",,,0,0,2022,"0.97","1.33","0.46","2.14",,,,1,6,"Bot",,,,,543309,,,-3.8619360175390955,-138.62756408280924,-8.490005381686004,13.407129678680477,32.46766390519149,-13.338327139015178,"3.47","1.6",,,,"93.8",2167,"5.5",663357,593974,543309,519203,650402,518934,643396,608336,543305,519317,"54.98",,,,,,,,47,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic",135,"0","-0.024"
"SI","2022-04-15","94.3","1.12","6.25","Peralta, Wandy",663624,593974,"field_out","hit_into_play",,,,,5,"Ryan Mountcastle flies out to right fielder Giancarlo Stanton.","R","R","L","BAL","NYY","X",9,"fly_ball",1,1,2022,"1.48","0.76","0.27","2.91",,,,0,6,"Bot",207.14,93.89,,,543309,,,-5.438588736976475,-137.18279037204488,-4.597643100876036,19.847487580210313,31.377056144546255,-21.768284402247364,"3.55","1.63",327,"97.8",40,"93.1",2143,"5.7",663357,593974,543309,519203,650402,518934,643396,608336,543305,519317,"54.85",0.08,0.146,"0",1,0,0,3,46,3,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",133,"-0.04","-0.212"
"SI","2022-04-15","94","1.34","6.44","Peralta, Wandy",663624,593974,,"ball",,,,,14,"Ryan Mountcastle flies out to right fielder Giancarlo Stanton.","R","R","L","BAL","NYY","B",,,0,1,2022,"1.41","0.73","1.19","1.81",,,,0,6,"Bot",,,,,543309,,,-3.4289979917116513,-136.66653342046288,-7.780427045202851,18.365752458813322,30.868783315934618,-21.470422797693907,"3.5","1.63",,,,"92.6",2231,"5.6",663357,593974,543309,519203,650402,518934,643396,608336,543305,519317,"54.93",,,,,,,,46,2,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",132,"0","0.025"
"CH","2022-04-15","85.8","2.04","5.9","Peralta, Wandy",663624,593974,,"foul",,,,,9,"Ryan Mountcastle flies out to right fielder Giancarlo Stanton.","R","R","L","BAL","NYY","S",,,0,0,2022,"1.52","0.37","0.65","2.14",,,,0,6,"Bot",,,,,543309,,,-6.271200768036916,-124.78295851479056,-3.32739867681289,17.144588019002075,26.73018708991868,-27.78542314016461,"3.55","1.63",217,"79.3",52,"84.5",2218,"5.6",663357,593974,543309,519203,650402,518934,643396,608336,543305,519317,"54.85",,,,,,,,46,1,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",127,"0","-0.034"
"SI","2022-04-14","96","-0.81","6.48","Holmes, Clay",666971,605280,"single","hit_into_play",,,,,9,"Lourdes Gurriel Jr.  singles on a ground ball to shortstop Isiah Kiner-Falefa.","R","R","R","NYY","TOR","X",6,"ground_ball",0,1,2022,"-1.21","0.69","0.47","1.9",,,,1,8,"Top",128.53,173.59,,,624431,,,6.080473932963552,-139.53037153104478,-8.100155772177418,-17.164469418667164,28.690356580641506,-21.637900527823557,"3.55","1.63",4,"99.5",-23,"95.9",2222,"6.1",661312,605280,624431,519203,518934,518626,643396,608336,592450,519317,"54.41",0.14,0.131,"0.9",1,1,0,2,59,2,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",225,"-0.044","0.286"
"SI","2022-04-14","96","-0.85","6.54","Holmes, Clay",666971,605280,,"called_strike",,,,,5,"Lourdes Gurriel Jr.  singles on a ground ball to shortstop Isiah Kiner-Falefa.","R","R","R","NYY","TOR","S",,,0,0,2022,"-1.23","0.81","-0.07","2.37",,,,1,8,"Top",,,,,624431,,,4.817611370906538,-139.6470439903861,-7.247311576782956,-17.136225133657327,30.081842895091405,-20.207804798324165,"3.6","1.76",,,,"95.7",2187,"6",661312,605280,624431,519203,518934,518626,643396,608336,592450,519317,"54.46",,,,,,,,59,1,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",221,"0","-0.024"
"SL","2022-04-14","85.9","-1","6.33","Holmes, Clay",665489,605280,"strikeout","swinging_strike",,,,,14,"Vladimir Guerrero Jr.  strikes out swinging.","R","R","R","NYY","TOR","S",2,,0,2,2022,"1.07","-0.25","1.42","1.57",,,,0,8,"Top",,,,,624431,,,3.531221454235438,-125.03140407546768,-4.412594566513893,10.377208916064442,28.009854068197487,-34.031852525572,"3.47","1.59",,,,"85.1",2558,"6",661312,605280,624431,519203,518934,518626,643396,608336,592450,519317,"54.5",,,"0",1,0,0,,58,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",42,"0.036","-0.141"
"SL","2022-04-14","85.8","-1.05","6.31","Holmes, Clay",665489,605280,,"swinging_strike",,,,,14,"Vladimir Guerrero Jr.  strikes out swinging.","R","R","R","NYY","TOR","S",,,0,1,2022,"0.94","-0.24","2.09","1.17",,,,0,8,"Top",,,,,624431,,,5.4910007246954216,-124.6900848028884,-5.322206690875213,8.506893864071797,27.379569324015243,-33.75128256925471,"3.47","1.59",,,,"84.9",2419,"6",661312,605280,624431,519203,518934,518626,643396,608336,592450,519317,"54.52",,,,,,,,58,2,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",49,"0","-0.046"
"SI","2022-04-14","96.8","-0.83","6.45","Holmes, Clay",665489,605280,,"called_strike",,,,,9,"Vladimir Guerrero Jr.  strikes out swinging.","R","R","R","NYY","TOR","S",,,0,0,2022,"-1.41","0.64","0.54","1.98",,,,0,8,"Top",,,,,624431,,,6.832591297103727,-140.6913840415621,-7.772309888717428,-20.33268299614296,31.7067104298992,-22.145198867571306,"3.65","1.74",,,,"96.2",2172,"6",661312,605280,624431,519203,518934,518626,643396,608336,592450,519317,"54.49",,,,,,,,58,1,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",232,"0","-0.034"
"SI","2022-04-14","95.7","-0.94","6.42","Holmes, Clay",666182,605280,"force_out","hit_into_play",,,,,11,"Bo Bichette grounds into a force out, shortstop Isiah Kiner-Falefa to second baseman DJ LeMahieu.   George Springer out at 2nd.","R","R","R","NYY","TOR","X",6,"ground_ball",0,1,2022,"-1.47","0.66","-0.93","2.52",,,543807,2,7,"Top",119.43,174.19,,,624431,,,3.323495686178366,-139.3588448747241,-6.153466852433742,-19.91180439710171,30.626037059210514,-22.38362632657519,"3.37","1.53",8,"76.2",-15,"95.4",2324,"6",661312,605280,624431,519203,518934,518626,643396,608336,592450,519317,"54.46",0.06,0.054,"0",1,0,0,2,53,2,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",214,"0.033","-0.183"
"SI","2022-04-14","95.7","-0.95","6.55","Holmes, Clay",666182,605280,,"foul",,,,,4,"Bo Bichette grounds into a force out, shortstop Isiah Kiner-Falefa to second baseman DJ LeMahieu.   George Springer out at 2nd.","R","R","R","NYY","TOR","S",,,0,0,2022,"-1.65","0.68","-0.83","2.69",,,543807,2,7,"Top",,,,,624431,,,4.043144873993549,-139.14163741725815,-6.020078424718507,-22.36020464304368,33.00859641036759,-22.211311341951742,"3.37","1.53",214,"75.5",24,"94.9",2172,"6",661312,605280,624431,519203,518934,518626,643396,608336,592450,519317,"54.48",,,,,,,,53,1,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",227,"0","-0.035"
"FF","2022-04-13","95.8","-1.19","6.14","Trivino, Lou",677551,642152,"field_out","hit_into_play",,,,,2,"Wander Franco pops out to third baseman Kevin Smith in foul territory.","R","L","R","TB","OAK","X",5,"popup",0,0,2022,"-0.78","1.34","0.27","3.34",,642336,664040,2,9,"Bot",83.58,179.77,,,669221,,,5.611273877738817,-139.2893179361236,-4.776571430517782,-11.493870564914438,32.75683394702625,-13.864763554344053,"3.3","1.5",124,"73.2",70,"95.5",2069,"6.3",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.23",0,0,"0",1,0,0,3,74,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Strategic","Strategic",221,"-0.09","-0.446"
"FF","2022-04-13","94.9","-1.27","6.1","Trivino, Lou",664040,642152,"walk","ball",,,,,11,"Brandon Lowe walks.   Francisco Mejia to 2nd.","R","L","R","TB","OAK","B",,,3,2,2022,"-0.82","1.43","-1.13","3.44",,,642336,2,9,"Bot",,,,,669221,,,2.2046100863948346,-138.10969387201138,-4.469485321397142,-10.98634021419842,31.843288636299615,-13.166231635751513,"3.16","1.5",,,,"94.9",1997,"6.3",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.15",,,"0.7",1,0,0,,73,6,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shift","Strategic",223,"0.046","0.19"
"SI","2022-04-13","95.8","-1.22","6.1","Trivino, Lou",664040,642152,,"called_strike",,,,,3,"Brandon Lowe walks.   Francisco Mejia to 2nd.","R","L","R","TB","OAK","S",,,3,1,2022,"-1.61","0.67","0.38","3.1",,,642336,2,9,"Bot",,,,,669221,,,7.885068632002668,-139.29751756061188,-3.8475479640807952,-22.703783679383374,31.13900632887761,-22.726573486609908,"3.16","1.5",,,,"96.1",1918,"6.5",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"53.99",,,,,,,,73,5,"Sinker",2,4,2,4,4,2,2,4,"Infield shift","Strategic",221,"0","-0.049"
"SI","2022-04-13","95.7","-1.18","6.18","Trivino, Lou",664040,642152,,"ball",,,,,11,"Brandon Lowe walks.   Francisco Mejia to 2nd.","R","L","R","TB","OAK","B",,,2,1,2022,"-1.61","0.9","-1.69","3.39",,,642336,2,9,"Bot",,,,,669221,,,2.3009086392232487,-139.32431680338357,-3.749772107592465,-21.499024188036618,32.0682227228226,-19.874985802692752,"3.19","1.5",,,,"95.6",2022,"6.3",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.22",,,,,,,,73,4,"Sinker",2,4,2,4,4,2,2,4,"Infield shift","Strategic",224,"0","0.068"
"SI","2022-04-13","95.8","-1.25","6.13","Trivino, Lou",664040,642152,,"ball",,,,,11,"Brandon Lowe walks.   Francisco Mejia to 2nd.","R","L","R","TB","OAK","B",,,1,1,2022,"-1.58","0.76","-0.55","3.41",,,642336,2,9,"Bot",,,,,669221,,,5.432435241646649,-139.37013468017835,-3.295484478555524,-21.83586081627359,31.596166487651967,-21.706522748893818,"3.16","1.5",,,,"95.8",1962,"6.3",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.17",,,,,,,,73,3,"Sinker",2,4,2,4,4,2,2,4,"Infield shift","Strategic",220,"0","0.029"
"CH","2022-04-13","87.2","-1.53","6","Trivino, Lou",664040,642152,,"ball",,,,,13,"Brandon Lowe walks.   Francisco Mejia to 2nd.","R","L","R","TB","OAK","B",,,0,1,2022,"-1.41","-0.05","-0.58","1.05",,,642336,2,9,"Bot",,,,,669221,,,5.176471420021764,-126.8550735092033,-5.589642712624188,-16.319568041435723,27.591921107530787,-31.68348084195641,"3.2","1.5",,,,"86.9",1606,"6.2",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.25",,,,,,,,73,2,"Changeup",2,4,2,4,4,2,2,4,"Infield shift","Strategic",266,"0","0.026"
"SI","2022-04-13","96.3","-1.38","6.07","Trivino, Lou",664040,642152,,"foul",,,,,5,"Brandon Lowe walks.   Francisco Mejia to 2nd.","R","L","R","TB","OAK","S",,,0,0,2022,"-1.41","1.03","0.24","2.47",,,642336,2,9,"Bot",,,,,669221,,,7.488370315173192,-139.96962660210164,-6.317470212107986,-20.1856063645793,31.293329290615116,-17.44073108672611,"3.3","1.5",113,"73.2",21,"96.5",1985,"6.4",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.05",,,,,,,,73,1,"Sinker",2,4,2,4,4,2,2,4,"Infield shift","Strategic",222,"0","-0.035"
"SI","2022-04-13","95.7","1.29","6.09","Peralta, Wandy",606132,593974,"field_out","hit_into_play",,,,,12,"Raimel Tapia grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","L","NYY","TOR","X",4,"ground_ball",0,1,2022,"1.46","0.73","1.33","2.85",,656305,,2,8,"Top",138.05,166.57,,,543309,,,-3.1051767654547984,-139.36996690113597,-4.504310199313632,19.785113885179047,30.24245276529702,-21.89474859918139,"3.49","1.6",11,"62.1",-13,"93.5",2207,"4.8",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"55.66",0.06,0.054,"0",1,0,0,2,65,2,"Sinker",3,6,6,3,6,3,6,3,"Standard","Strategic",131,"0.01","-0.268"
"SI","2022-04-13","95.1","1.44","5.92","Peralta, Wandy",606132,593974,,"swinging_strike",,,,,6,"Raimel Tapia grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","L","NYY","TOR","S",,,0,0,2022,"1.49","0.68","0.48","2.7",,656305,,2,8,"Top",,,,,543309,,,-5.783932760258945,-138.4815846029796,-4.301155619219434,20.492128662611485,29.18523508736063,-22.672017444382572,"3.49","1.6",,,,"94.4",2213,"5.7",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.77",,,,,,,,65,1,"Sinker",3,6,6,3,6,3,6,3,"Standard","Strategic",128,"0","-0.046"
"CU","2022-04-13","78.4","-1.13","6.23","Trivino, Lou",642336,642152,"single","hit_into_play",,,,,8,"Francisco Mejia singles on a line drive to right fielder Stephen Piscotty.","R","L","R","TB","OAK","X",9,"line_drive",1,2,2022,"1.05","-0.62","0.17","1.53",,,,2,9,"Bot",207.48,114.5,,,669221,,,0.8620401065490777,-114.12393576610394,-2.0654733688231257,8.903424600427472,24.30844550694849,-37.298827447846406,"3.26","1.48",170,"86.9",15,"78",2144,"6.4",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.13",0.963,0.911,"0.9",1,1,0,4,72,4,"Curveball",2,4,2,4,4,2,2,4,"Infield shift","Standard",48,"0.03","0.147"
"SI","2022-04-13","95.4","-1.28","6.08","Trivino, Lou",642336,642152,,"foul",,,,,11,"Francisco Mejia singles on a line drive to right fielder Stephen Piscotty.","R","L","R","TB","OAK","S",,,1,1,2022,"-1.47","0.72","-1.35","2.8",,,,2,9,"Bot",,,,,669221,,,3.1481700263590744,-138.83099218362432,-4.612464301463469,-19.74432107195515,31.13407752840757,-22.043436900247443,"3.26","1.48",94,"80.9",14,"95.6",1825,"6.4",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.07",,,,,,,,72,3,"Sinker",2,4,2,4,4,2,2,4,"Infield shift","Standard",228,"0","-0.023"
"CH","2022-04-13","88","1.61","5.55","Peralta, Wandy",656305,593974,"single","hit_into_play",,,,,6,"Matt Chapman singles on a ground ball to right fielder Aaron Judge.   Lourdes Gurriel Jr.  scores.    Matt Chapman to 2nd.","R","R","L","NYY","TOR","X",9,"ground_ball",1,1,2022,"1.34","0.3","0.76","2.2",,666971,,2,8,"Top",146.12,118.49,,,543309,,,-4.809800383547396,-128.16329301088282,-2.664834114634205,15.785132108793183,26.122875436312807,-28.486837141603317,"3.37","1.53",64,"103.7",1,"87.4",2270,"5.8",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.68",0.466,0.42,"0.9",1,1,0,4,64,3,"Changeup",3,5,5,3,6,3,6,3,"Standard","Standard",124,"-0.067","0.757"
"SI","2022-04-13","95.1","1.28","6","Peralta, Wandy",656305,593974,,"blocked_ball",,,,,14,"Matt Chapman singles on a ground ball to right fielder Aaron Judge.   Lourdes Gurriel Jr.  scores.    Matt Chapman to 2nd.","R","R","L","NYY","TOR","B",,,0,1,2022,"1.38","1.14","0.08","0.46",,666971,,2,8,"Top",,,,,543309,,,-6.194243491101093,-138.03129182658833,-11.313874223952377,19.059348094864223,27.88897343714853,-15.384424561819207,"3.47","1.63",,,,"94.5",2216,"5.9",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.61",,,,,,,,64,2,"Sinker",3,5,5,3,5,3,5,3,"Standard","Standard",132,"0","0.03"
"CH","2022-04-13","86.6","-1.46","6.05","Trivino, Lou",642336,642152,,"called_strike",,,,,11,"Francisco Mejia singles on a line drive to right fielder Stephen Piscotty.","R","L","R","TB","OAK","S",,,1,0,2022,"-1.24","-0.1","-0.51","3.28",,,,2,9,"Bot",,,,,669221,,,4.806622911669314,-126.03375124089762,-0.16902048811675963,-14.20568117784547,26.76905781932692,-33.41434941104034,"3.05","1.25",,,,"86.6",1609,"6.4",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.1",,,,,,,,72,2,"Changeup",2,4,2,4,4,2,2,4,"Infield shift","Standard",268,"0","-0.021"
"SI","2022-04-13","96.1","-1.31","6.11","Trivino, Lou",642336,642152,,"ball",,,,,11,"Francisco Mejia singles on a line drive to right fielder Stephen Piscotty.","R","L","R","TB","OAK","B",,,0,0,2022,"-1.43","0.54","-0.72","3.43",,,,2,9,"Bot",,,,,669221,,,4.801863995384023,-139.92227704672197,-2.739506530004615,-19.845979350187708,30.938516172662013,-24.6304478767652,"2.98","1.48",,,,"96.1",1938,"6.2",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.26",,,,,,,,72,1,"Sinker",2,4,2,4,4,2,2,4,"Infield shift","Standard",226,"0","0.015"
"CH","2022-04-13","87.4","1.78","5.68","Peralta, Wandy",656305,593974,,"foul",,,,,5,"Matt Chapman singles on a ground ball to right fielder Aaron Judge.   Lourdes Gurriel Jr.  scores.    Matt Chapman to 2nd.","R","R","L","NYY","TOR","S",,,0,0,2022,"1.31","0.77","0.17","2.12",,666971,,2,8,"Top",,,,,543309,,,-6.542083964267267,-127.1810887708461,-4.0325623175627126,15.585228901100097,25.01989322611663,-23.206986492375474,"3.37","1.53",47,"39",14,"87",2282,"6",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.53",,,,,,,,64,1,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",120,"0","-0.046"
"SI","2022-04-13","94.4","1.21","5.92","Peralta, Wandy",623168,593974,"field_out","hit_into_play",,,,,9,"Tyler Heineman bunt grounds out, pitcher Wandy Peralta to first baseman Anthony Rizzo.   Lourdes Gurriel Jr.  to 2nd.","R","R","L","NYY","TOR","X",1,"ground_ball",0,0,2022,"1.45","0.55","0.7","1.72",,,666971,1,8,"Top",124.68,195.12,,,543309,,,-4.48324235247863,-137.36394805831463,-6.398451092756379,19.3041502145414,29.92093546546995,-24.042727697249493,"3.3","1.5",21,"17.3",35,"93.5",2043,"5.7",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.8",0.171,0.154,"0",1,0,0,1,63,1,"Sinker",3,5,5,3,5,3,5,3,"Standard","Standard",128,"0.007","0.096"
"SI","2022-04-13","97","-1.17","6.12","Trivino, Lou",623912,642152,"field_out","hit_into_play",,,,,2,"Harold Ramirez grounds out, second baseman Sheldon Neuse to first baseman Billy McKinney.","R","R","R","TB","OAK","X",4,"ground_ball",0,0,2022,"-1.53","0.92","0.08","2.93",,,,1,9,"Bot",147.93,151.39,,,669221,,,6.850607876433126,-141.05938931656803,-5.092891565277752,-21.976266554616153,33.2042349372219,-18.96705909621987,"3.3","1.5",5,"92.4",-27,"97.1",2040,"6.4",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.07",0.077,0.069,"0",1,0,0,2,71,1,"Sinker",2,4,2,4,4,2,2,4,"Standard","Strategic",222,"-0.029","-0.156"
"CH","2022-04-13","88.5","1.61","5.62","Peralta, Wandy",666971,593974,"single","hit_into_play",,,,,6,"Lourdes Gurriel Jr.  singles on a sharp ground ball to left fielder Joey Gallo.","R","R","L","NYY","TOR","X",7,"ground_ball",0,0,2022,"1.32","0.32","0.49","2.61",,,,1,8,"Top",67.33,123.34,,,543309,,,-5.45572009541058,-128.8652440346916,-1.9565668894212829,15.853707637841952,25.832174360589487,-28.380560908794102,"3.55","1.63",131,"107.1",6,"88.1",2158,"5.9",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.56",0.603,0.554,"0.9",1,1,0,4,62,1,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",122,"-0.012","0.262"
"FF","2022-04-13","96","-1.23","6.1","Trivino, Lou",622534,642152,"field_out","hit_into_play",,,,,4,"Manuel Margot grounds out sharply, third baseman Kevin Smith to first baseman Billy McKinney.","R","R","R","TB","OAK","X",5,"ground_ball",3,2,2022,"-0.94","1.16","-0.41","2.73",,,,0,9,"Bot",103.34,165.58,,,669221,,,4.312829282640449,-139.60619796052725,-5.894495981752157,-13.214599979166904,35.00879352227256,-15.865779556999527,"3.32","1.51",28,"105.1",-4,"95.7",1882,"6.4",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.07",0.383,0.353,"0",1,0,0,2,70,6,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Strategic",225,"-0.044","-0.299"
"CH","2022-04-13","89.3","1.78","5.72","Peralta, Wandy",605548,593974,"field_out","hit_into_play",,,,,6,"Bradley Zimmer grounds out, first baseman Anthony Rizzo to pitcher Wandy Peralta.","R","L","L","NYY","TOR","X",3,"ground_ball",2,2,2022,"1.58","0.47","0.61","2.6",,,,0,8,"Top",155.59,167.75,,,543309,,,-6.165471438285583,-129.87561044251225,-2.584432650390844,19.14179154103019,29.203294690554372,-26.53692261221413,"3.55","1.63",3,"50.9",-46,"88.4",2278,"5.9",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.58",0.157,0.141,"0",1,0,0,1,61,5,"Changeup",3,5,5,3,5,3,5,3,"Infield shift","Standard",125,"0.011","-0.195"
"FF","2022-04-13","95.7","-1.34","6.1","Trivino, Lou",622534,642152,,"swinging_strike",,,,,4,"Manuel Margot grounds out sharply, third baseman Kevin Smith to first baseman Billy McKinney.","R","R","R","TB","OAK","S",,,3,1,2022,"-0.72","1.29","-0.4","2.38",,,,0,9,"Bot",,,,,669221,,,4.090658782317594,-139.061215433338,-7.027505358485686,-10.267756834091559,35.23140041146546,-13.983796195671475,"3.32","1.51",,,,"95.1",1875,"6.3",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.16",,,,,,,,70,5,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Strategic",225,"0","-0.076"
"CH","2022-04-13","88.6","-1.34","6.03","Trivino, Lou",622534,642152,,"ball",,,,,14,"Manuel Margot grounds out sharply, third baseman Kevin Smith to first baseman Billy McKinney.","R","R","R","TB","OAK","B",,,2,1,2022,"-1.6","0.3","1.1","0.61",,,,0,9,"Bot",,,,,669221,,,9.34818674080991,-128.4362940366857,-7.749751935428863,-19.73673621383606,28.47281217700913,-27.341112836343648,"3.36","1.51",,,,"88.7",1786,"6.7",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"53.78",,,,,,,,70,4,"Changeup",2,4,2,4,4,2,2,4,"Standard","Strategic",260,"0","0.114"
"CH","2022-04-13","88.8","1.68","5.5","Peralta, Wandy",605548,593974,,"swinging_strike",,,,,14,"Bradley Zimmer grounds out, first baseman Anthony Rizzo to pitcher Wandy Peralta.","R","L","L","NYY","TOR","S",,,2,1,2022,"1.44","0.44","1.25","1.42",,,,0,8,"Top",,,,,543309,,,-4.04121504939023,-129.19348350169471,-4.791037997791239,16.938672507198277,28.264084662129807,-26.418860164491345,"3.55","1.63",,,,"88.1",2287,"6",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.5",,,,,,,,61,4,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",120,"0","-0.066"
"SI","2022-04-13","95.9","-1.09","6.08","Trivino, Lou",622534,642152,,"ball",,,,,14,"Manuel Margot grounds out sharply, third baseman Kevin Smith to first baseman Billy McKinney.","R","R","R","TB","OAK","B",,,1,1,2022,"-1.38","0.89","1.49","1.53",,,,0,9,"Bot",,,,,669221,,,9.939194925965475,-139.1192884377337,-8.421643229658649,-20.120641807927978,31.885925144545247,-18.77111217620853,"3.42","1.51",,,,"95.9",2078,"6.5",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54",,,,,,,,70,3,"Sinker",2,4,2,4,4,2,2,4,"Standard","Strategic",225,"0","0.049"
